run,file,stage,stage_lp,iteration,step,pairs,pct,class
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,95,0,2866962,72.45,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,95,1,1057726,26.729,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,95,2,31952,0.807,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,95,3,528,0.013,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,0,2913234,73.37,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,1,1026872,25.862,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,2,29912,0.753,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,3,600,0.015,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,96,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,0,2977042,74.913,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,1,965302,24.29,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,2,30868,0.777,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,3,778,0.02,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,97,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,0,2970698,74.793,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,1,966270,24.328,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,2,33814,0.851,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,3,1086,0.027,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,98,4,14,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,0,2989364,75.057,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,1,957414,24.039,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,2,34718,0.872,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,3,1280,0.032,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,99,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,0,2995240,75.248,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,1,950864,23.888,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,2,33166,0.833,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,3,1218,0.031,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,100,4,6,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,0,2999610,75.368,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,1,945608,23.759,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,2,33530,0.842,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,3,1182,0.03,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,101,4,14,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,102,0,3017246,75.846,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,102,1,924200,23.232,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,102,2,35602,0.895,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,102,3,1090,0.027,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,0,3043694,76.248,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,1,916268,22.954,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,2,30774,0.771,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,3,1100,0.028,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,103,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,0,3045084,76.438,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,1,905556,22.731,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,2,32124,0.806,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,3,976,0.024,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,104,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,0,3018950,75.806,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,1,929056,23.329,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,2,33090,0.831,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,3,1374,0.035,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,105,4,8,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,0,3039072,76.211,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,1,914792,22.94,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,2,32222,0.808,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,3,1582,0.04,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,106,4,48,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,0,2998564,75.954,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,1,914532,23.165,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,2,33298,0.843,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,3,1462,0.037,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,107,4,6,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,0,3042540,76.662,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,1,892812,22.496,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,2,31438,0.792,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,3,1982,0.05,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,108,4,16,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,0,3022256,76.031,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,1,917754,23.088,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,2,33176,0.835,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,3,1812,0.046,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,109,4,12,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,0,3018788,75.987,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,1,918880,23.129,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,2,33474,0.843,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,3,1636,0.041,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,110,4,16,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,0,3006640,75.523,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,1,939700,23.604,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,2,33240,0.835,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,3,1524,0.038,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,111,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,0,3030144,76.137,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,1,911204,22.895,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,2,36360,0.914,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,3,2150,0.054,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,112,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,0,3014136,75.925,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,1,919396,23.159,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,2,34492,0.869,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,3,1872,0.047,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,113,4,8,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,0,3032536,76.381,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,1,902286,22.726,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,2,33618,0.847,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,3,1796,0.045,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,114,4,20,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,0,3001122,75.492,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,1,939028,23.621,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,2,33752,0.849,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,115,3,1514,0.038,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,0,3045178,76.216,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,1,914884,22.898,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,2,33282,0.833,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,3,2074,0.052,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,116,4,28,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,0,3013918,75.46,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,1,943714,23.628,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,2,34386,0.861,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,3,2026,0.051,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,117,4,32,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,0,2985786,75.107,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,1,953598,23.987,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,2,34528,0.869,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,3,1484,0.037,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,118,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,0,3001070,75.142,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,1,955836,23.932,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,2,35552,0.89,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,3,1416,0.035,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,119,4,10,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,0,2988948,74.882,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,1,962824,24.121,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,2,37922,0.95,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,3,1856,0.046,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,120,4,16,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,0,2994084,75.267,identical
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,1,945434,23.767,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,2,36014,0.905,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,3,2386,0.06,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,7,6.7,121,4,8,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,0,3671630,75.346,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,1,1151704,23.634,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,2,46438,0.953,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,3,3222,0.066,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,122,4,40,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,0,3666786,75.132,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,1,1165686,23.885,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,2,44700,0.916,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,3,3248,0.067,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,123,4,60,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,0,3653236,74.923,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,1,1174302,24.083,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,2,45378,0.931,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,3,3002,0.062,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,124,4,46,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,0,3651170,74.861,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,1,1182880,24.253,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,2,40694,0.834,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,3,2480,0.051,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,125,4,40,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,0,3629614,74.434,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,1,1205698,24.726,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,2,39332,0.807,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,3,1636,0.034,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,126,4,16,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,0,3627150,74.42,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,1,1204874,24.721,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,2,40058,0.822,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,3,1822,0.037,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,127,4,6,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,0,3593150,73.944,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,1,1224806,25.206,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,2,39710,0.817,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,3,1578,0.032,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,128,4,12,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,0,3598442,73.715,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,1,1241734,25.437,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,2,39976,0.819,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,3,1404,0.029,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,129,4,4,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,0,3604790,73.917,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,1,1229764,25.217,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,2,40870,0.838,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,3,1376,0.028,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,130,4,4,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,0,3588086,73.58,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,1,1244634,25.523,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,2,42182,0.865,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,3,1542,0.032,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,131,4,12,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,0,3611542,74.226,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,1,1212508,24.92,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,2,40558,0.834,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,3,1024,0.021,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,132,4,2,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,0,3561024,73.258,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,1,1253764,25.793,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,2,44202,0.909,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,3,1890,0.039,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,133,4,40,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,0,3600648,74.086,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,1,1214242,24.984,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,2,43388,0.893,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,3,1796,0.037,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,134,4,30,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,0,3577840,73.75,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,1,1227690,25.306,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,2,43872,0.904,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,3,1856,0.038,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,135,4,78,0.002,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,0,3589868,73.992,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,1,1215978,25.063,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,2,44054,0.908,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,3,1776,0.037,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,136,4,48,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,0,3588052,73.851,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,1,1224772,25.209,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,2,44078,0.907,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,3,1566,0.032,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,137,4,50,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,0,3574808,73.58,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,1,1238434,25.49,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,2,43408,0.893,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,3,1728,0.036,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,138,4,42,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,0,3577926,73.76,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,1,1224842,25.25,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,2,46254,0.954,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,3,1724,0.036,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,139,4,44,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,0,3579808,73.722,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,1,1230932,25.35,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,2,43476,0.895,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,3,1536,0.032,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,140,4,52,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,0,3575670,73.548,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,1,1240794,25.522,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,2,43378,0.892,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,3,1772,0.036,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,141,4,100,0.002,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,0,3567862,73.523,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,1,1235448,25.459,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,2,47508,0.979,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,3,1890,0.039,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,142,4,20,0.0,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,143,0,3545916,73.351,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,143,1,1236732,25.583,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,143,2,49314,1.02,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,143,3,2138,0.044,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,143,4,60,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,144,0,3549160,73.246,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,144,1,1241386,25.619,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,144,2,52564,1.085,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,144,3,2334,0.048,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,144,4,122,0.003,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,145,0,3534282,72.929,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,145,1,1260218,26.004,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,145,2,49720,1.026,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,145,3,1918,0.04,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,145,4,40,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,146,0,3520464,72.692,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,146,1,1268700,26.197,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,146,2,51474,1.063,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,146,3,2304,0.048,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,146,4,60,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,147,0,3518978,72.676,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,147,1,1271814,26.266,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,147,2,48994,1.012,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,147,3,2214,0.046,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,147,4,26,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,148,0,3536816,73.054,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,148,1,1250542,25.83,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,148,2,51624,1.066,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,148,3,2364,0.049,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,148,4,50,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,149,0,3526444,72.698,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,149,1,1268022,26.14,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,149,2,54118,1.116,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,149,3,2164,0.045,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,149,4,64,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,150,0,3542400,73.149,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,150,1,1246394,25.737,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,150,2,51512,1.064,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,150,3,2372,0.049,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,150,4,60,0.001,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,151,0,3547126,73.247,identical
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,151,1,1238568,25.576,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,151,2,54000,1.115,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,151,3,2830,0.058,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,8,4.5,151,4,142,0.003,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,92,0,2832056,71.737,identical
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,92,1,1079554,27.346,tolerated
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,92,2,35854,0.908,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,92,3,344,0.009,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,92,4,2,0.0,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,93,0,2835900,71.228,identical
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,93,1,1108014,27.829,tolerated
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,93,2,36990,0.929,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,93,3,532,0.013,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,93,4,2,0.0,discontinuous
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,94,0,2837512,71.433,identical
R08,ABINITIO3D_OUTPUT_RESTART8,6,7.3,94,1,1100098,27.695,tolerated
