run,file,stage,stage_lp,iteration,bank,fourier_k,lp_A,voxels,pct_base
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,4,,9.8,13630,6.98
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,5,,8.0,10158,5.2
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,6,,6.0,4309,2.21
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,7,,5.0,51,0.03
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,134,8,,4.0,1357,0.69
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,1,,19.7,82463,42.11
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,2,,15.1,57282,29.25
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,3,,12.2,25717,13.13
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,4,,9.8,14022,7.16
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,5,,8.0,10590,5.41
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,6,,6.0,4460,2.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,7,,5.0,61,0.03
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,135,8,,4.0,1220,0.62
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,1,,19.7,81031,41.46
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,2,,15.1,56734,29.03
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,3,,12.2,27544,14.09
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,4,,9.8,14554,7.45
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,5,,8.0,9811,5.02
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,6,,6.0,4652,2.38
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,7,,5.0,104,0.05
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,136,8,,4.0,1002,0.51
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,1,,19.7,81740,41.79
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,2,,15.1,58072,29.69
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,3,,12.2,25380,12.98
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,4,,9.8,14818,7.58
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,5,,8.0,9965,5.09
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,6,,6.0,4604,2.35
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,7,,5.0,181,0.09
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,137,8,,4.0,824,0.42
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,1,,19.7,82500,42.27
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,2,,15.1,57305,29.36
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,3,,12.2,25578,13.11
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,4,,9.8,14280,7.32
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,5,,8.0,9977,5.11
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,6,,6.0,4669,2.39
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,7,,5.0,131,0.07
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,138,8,,4.0,715,0.37
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,1,,19.7,82383,42.25
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,2,,15.1,57403,29.44
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,3,,12.2,25754,13.21
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,4,,9.8,13950,7.15
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,5,,8.0,9483,4.86
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,6,,6.0,4876,2.5
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,7,,5.0,287,0.15
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,139,8,,4.0,858,0.44
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,1,,19.7,80643,41.49
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,2,,15.1,59225,30.47
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,3,,12.2,26099,13.43
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,4,,9.8,13748,7.07
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,5,,8.0,9205,4.74
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,6,,6.0,5034,2.59
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,7,,5.0,206,0.11
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,140,8,,4.0,188,0.1
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,1,,19.7,77209,39.63
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,2,,15.1,62287,31.97
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,3,,12.2,26167,13.43
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,4,,9.8,13964,7.17
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,5,,8.0,9343,4.8
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,6,,6.0,4794,2.46
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,7,,5.0,260,0.13
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,141,8,,4.0,794,0.41
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,1,,19.7,79897,41.14
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,2,,15.1,59002,30.38
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,3,,12.2,27706,14.27
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,4,,9.8,12838,6.61
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,5,,8.0,9099,4.69
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,6,,6.0,4990,2.57
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,7,,5.0,489,0.25
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,142,8,,4.0,176,0.09
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,1,,19.7,76866,39.51
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,2,,15.1,60853,31.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,3,,12.2,28749,14.78
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,4,,9.8,13206,6.79
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,5,,8.0,8960,4.61
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,6,,6.0,4926,2.53
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,7,,5.0,285,0.15
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,143,8,,4.0,719,0.37
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,1,,19.7,80196,41.29
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,2,,15.1,59094,30.43
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,3,,12.2,26767,13.78
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,4,,9.8,13091,6.74
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,5,,8.0,8943,4.6
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,6,,6.0,5216,2.69
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,7,,5.0,418,0.22
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,144,8,,4.0,495,0.25
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,1,,19.7,80485,41.41
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,2,,15.1,60329,31.04
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,3,,12.2,25358,13.05
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,4,,9.8,13092,6.74
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,5,,8.0,8744,4.5
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,6,,6.0,5228,2.69
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,7,,5.0,520,0.27
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,145,8,,4.0,613,0.32
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,1,,19.7,81462,41.93
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,2,,15.1,57202,29.45
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,3,,12.2,27696,14.26
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,4,,9.8,13216,6.8
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,5,,8.0,8323,4.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,6,,6.0,5067,2.61
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,7,,5.0,579,0.3
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,146,8,,4.0,715,0.37
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,1,,19.7,79671,40.99
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,2,,15.1,59294,30.5
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,3,,12.2,28483,14.65
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,4,,9.8,12413,6.39
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,5,,8.0,8479,4.36
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,6,,6.0,5128,2.64
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,7,,5.0,501,0.26
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,147,8,,4.0,421,0.22
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,1,,19.7,82313,42.3
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,2,,15.1,56844,29.21
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,3,,12.2,27135,13.95
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,4,,9.8,13634,7.01
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,5,,8.0,8379,4.31
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,6,,6.0,5010,2.57
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,7,,5.0,767,0.39
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,148,8,,4.0,497,0.26
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,1,,19.7,82331,42.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,2,,15.1,58646,30.12
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,3,,12.2,27031,13.88
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,4,,9.8,11827,6.07
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,5,,8.0,8513,4.37
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,6,,6.0,5123,2.63
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,7,,5.0,786,0.4
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,149,8,,4.0,449,0.23
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,1,,19.7,80352,41.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,2,,15.1,60610,31.14
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,3,,12.2,26627,13.68
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,4,,9.8,12433,6.39
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,5,,8.0,8266,4.25
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,6,,6.0,4970,2.55
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,7,,5.0,851,0.44
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,150,8,,4.0,540,0.28
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,1,,19.7,78546,40.42
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,2,,15.1,62245,32.03
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,3,,12.2,26838,13.81
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,4,,9.8,12119,6.24
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,5,,8.0,8438,4.34
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,6,,6.0,5146,2.65
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,7,,5.0,876,0.45
R09,ABINITIO3D_OUTPUT_RESTART9,8,4.5,151,8,,4.0,126,0.06
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,1,,19.7,29937,18.77
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,2,,15.1,30635,19.2
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,3,,12.2,29943,18.77
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,4,,9.8,49043,30.74
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,5,,8.0,15802,9.91
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,6,,6.0,86,0.05
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,7,,5.0,3958,2.48
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,70,8,,4.3,126,0.08
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,1,,19.7,39280,24.6
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,2,,15.1,36495,22.86
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,3,,12.2,30192,18.91
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,4,,9.8,37137,23.26
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,5,,8.0,12110,7.58
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,6,,6.0,102,0.06
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,7,,5.0,4121,2.58
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,71,8,,4.3,235,0.15
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,1,,19.7,50062,31.09
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,2,,15.1,37685,23.4
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,3,,12.2,28302,17.58
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,4,,9.8,30160,18.73
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,5,,8.0,10062,6.25
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,6,,6.0,42,0.03
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,7,,5.0,4336,2.69
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,72,8,,4.3,377,0.23
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,1,,19.7,53206,33.14
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,2,,15.1,40246,25.07
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,3,,12.2,27642,17.22
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,4,,9.8,25410,15.83
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,5,,8.0,9620,5.99
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,6,,6.0,55,0.03
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,7,,5.0,3808,2.37
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,73,8,,4.3,561,0.35
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,1,,19.7,56523,35.24
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,2,,15.1,40826,25.45
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,3,,12.2,28786,17.95
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,4,,9.8,21691,13.52
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,5,,8.0,8591,5.36
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,6,,6.0,81,0.05
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,7,,5.0,3388,2.11
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,74,8,,4.3,521,0.32
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,1,,19.7,60223,37.41
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,2,,15.1,42075,26.14
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,3,,12.2,27629,17.16
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,4,,9.8,18461,11.47
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,5,,8.0,7768,4.83
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,6,,6.0,109,0.07
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,7,,5.0,4097,2.55
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,75,8,,4.3,617,0.38
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,1,,19.7,57950,35.89
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,2,,15.1,45866,28.4
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,3,,12.2,26840,16.62
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,4,,9.8,18424,11.41
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,5,,8.0,7612,4.71
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,6,,6.0,129,0.08
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,7,,5.0,3916,2.43
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,76,8,,4.3,742,0.46
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,1,,19.7,63792,39.44
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,2,,15.1,42466,26.26
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,3,,12.2,26399,16.32
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,4,,9.8,16851,10.42
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,5,,8.0,7363,4.55
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,6,,6.0,127,0.08
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,7,,5.0,3968,2.45
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,77,8,,4.3,772,0.48
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,1,,19.7,65356,40.52
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,2,,15.1,44370,27.51
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,3,,12.2,24205,15.01
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,4,,9.8,15380,9.54
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,5,,8.0,7230,4.48
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,6,,6.0,32,0.02
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,7,,5.0,3944,2.45
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,78,8,,4.3,758,0.47
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,1,,19.7,66823,41.4
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,2,,15.1,44514,27.58
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,3,,12.2,23904,14.81
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,4,,9.8,14405,8.92
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,5,,8.0,7020,4.35
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,6,,6.0,114,0.07
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,7,,5.0,3746,2.32
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,79,8,,4.3,895,0.55
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,1,,19.7,68789,42.74
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,2,,15.1,45143,28.05
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,3,,12.2,21811,13.55
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,4,,9.8,13829,8.59
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,5,,8.0,7038,4.37
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,6,,6.0,175,0.11
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,7,,5.0,3581,2.23
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,80,8,,4.3,569,0.35
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,1,,19.7,68015,42.02
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,2,,15.1,47270,29.2
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,3,,12.2,21110,13.04
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,4,,9.8,13123,8.11
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,5,,8.0,7271,4.49
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,6,,6.0,113,0.07
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,7,,5.0,4221,2.61
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,81,8,,4.3,747,0.46
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,1,,19.7,70298,43.41
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,2,,15.1,45769,28.26
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,3,,12.2,21821,13.47
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,4,,9.8,12170,7.51
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,5,,8.0,6795,4.2
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,6,,6.0,74,0.05
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,7,,5.0,4256,2.63
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,82,8,,4.3,761,0.47
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,1,,19.7,68550,42.57
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,2,,15.1,46343,28.78
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,3,,12.2,22634,14.06
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,4,,9.8,12379,7.69
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,5,,8.0,6603,4.1
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,6,,6.0,57,0.04
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,7,,5.0,3757,2.33
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,83,8,,4.3,712,0.44
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,1,,19.7,70933,43.84
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,2,,15.1,45704,28.25
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,3,,12.2,20737,12.82
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,4,,9.8,12736,7.87
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,5,,8.0,6701,4.14
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,6,,6.0,74,0.05
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,7,,5.0,4399,2.72
R10,ABINITIO3D_OUTPUT_RESTART10,6,7.3,84,8,,4.3,516,0.32
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,1,,19.7,74007,46.34
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,2,,15.1,45017,28.19
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,3,,12.2,18406,11.53
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,4,,9.8,12290,7.7
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,5,,8.0,7589,4.75
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,6,,6.0,159,0.1
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,7,,5.0,1491,0.93
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,85,8,,4.3,734,0.46
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,1,,19.7,71563,44.77
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,2,,15.1,45736,28.61
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,3,,12.2,19605,12.27
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,4,,9.8,12658,7.92
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,5,,8.0,8316,5.2
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,6,,6.0,350,0.22
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,7,,5.0,988,0.62
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,86,8,,4.3,617,0.39
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,1,,19.7,68617,42.91
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,2,,15.1,45111,28.21
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,3,,12.2,20849,13.04
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,4,,9.8,14681,9.18
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,5,,8.0,9243,5.78
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,6,,6.0,453,0.28
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,7,,5.0,556,0.35
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,87,8,,4.3,392,0.25
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,1,,19.7,68321,42.6
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,2,,15.1,44913,28.01
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,3,,12.2,21589,13.46
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,4,,9.8,14248,8.88
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,5,,8.0,9422,5.88
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,6,,6.0,739,0.46
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,7,,5.0,462,0.29
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,88,8,,4.3,672,0.42
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,1,,19.7,70163,43.71
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,2,,15.1,43775,27.27
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,3,,12.2,21202,13.21
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,4,,9.8,13739,8.56
R10,ABINITIO3D_OUTPUT_RESTART10,7,6.7,89,5,,8.0,9473,5.9
