run,file,stage,stage_lp,iteration,nu_iter,mask_voxels,before_base_voxels,before_base_pct,before_aux_voxels,before_aux_pct,after_base_voxels,after_base_pct,after_aux_voxels,after_aux_pct,aux_resolution,aux_nearest_lp,aux_margin_mean,aux_margin_win,aux_margin_wins,smoothing_beta,smoothing_maxits,smoothing_candidates,smoothing_auxiliary,smoothing_step_tolerance,smoothing_neighborhood,smoothing_color_passes,smoothing_quad_frac,smoothing_initial_energy,smoothing_changed_total,smoothing_final_energy,candidate_coords,voxels_analyzed,local_mean_A,local_median_A,local_sigma_A,local_min_A,local_max_A,base_bank_voxels,disc_voxels,disc_voxels_pct,neighbor_pairs,identical_pairs,identical_pairs_pct,tolerated_pairs,tolerated_pairs_pct,discontinuous_pairs,discontinuous_pairs_pct,max_step_diff,matching_lp_A,fsc143_A,filter_mode,orientation_overlap,smoothing_changed_1,smoothing_energy_1,smoothing_changed_2,smoothing_energy_2,smoothing_changed_3,smoothing_energy_3
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,120,51,221119,194265,87.86,26854,12.14,196534,88.88,24585,11.12,4.1,4.0,-0.00014,0.0001,26854,3.7269e-05,3,9,1,1,26-connected,8,1.0,0.00134,35544,0.00133,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,196534,15.96,15.059,4.09,4.0,19.692,196534,17857,9.09,4894320,3680798,75.21,1163154,23.77,50368,1.03,4,4.491,4.129,nonuniform,0.761,28585,0.00133,5829,0.00133,1130,0.00133
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,121,52,221119,194097,87.78,27022,12.22,196367,88.81,24752,11.19,4.1,4.0,-0.00015,9e-05,27022,3.6948e-05,3,9,1,1,26-connected,8,1.0,0.00136,32787,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,196367,16.02,15.059,4.07,4.0,19.692,196367,16962,8.64,4890270,3708508,75.83,1134304,23.2,47458,0.97,4,4.491,4.129,nonuniform,0.785,26393,0.00135,5370,0.00135,1024,0.00135
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,122,53,221119,193482,87.5,27637,12.5,195796,88.55,25323,11.45,4.1,4.0,-0.00015,9e-05,27637,3.641e-05,3,9,1,1,26-connected,8,1.0,0.00133,35147,0.00132,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,195796,15.936,15.059,4.072,4.0,19.692,195796,17828,9.11,4873996,3652262,74.93,1172456,24.06,49278,1.01,4,4.491,4.129,nonuniform,0.752,28181,0.00132,5757,0.00132,1209,0.00132
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,123,54,221119,193771,87.63,27348,12.37,196029,88.65,25090,11.35,4.1,4.0,-0.00015,0.0001,27348,3.8566e-05,3,9,1,1,26-connected,8,1.0,0.00136,33534,0.00136,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,196029,16.007,15.059,4.064,4.0,19.692,196029,16927,8.63,4880426,3693376,75.68,1140034,23.36,47016,0.96,4,4.491,4.063,nonuniform,0.785,26922,0.00136,5514,0.00136,1098,0.00136
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,124,55,221119,193287,87.41,27832,12.59,195595,88.46,25524,11.54,4.1,4.0,-0.00015,0.0001,27832,3.7571e-05,3,9,1,1,26-connected,8,1.0,0.00137,36162,0.00136,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,195595,15.922,15.059,4.031,4.0,19.692,195595,17608,9.0,4870250,3641988,74.78,1179618,24.22,48644,1.0,4,4.491,4.129,nonuniform,0.777,29230,0.00136,5762,0.00136,1170,0.00136
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,125,56,221119,193229,87.39,27890,12.61,195508,88.42,25611,11.58,4.1,4.0,-0.00015,0.0001,27890,3.7345e-05,3,9,1,1,26-connected,8,1.0,0.00134,35784,0.00133,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.87,195508,15.939,15.059,4.084,4.0,19.692,195508,17525,8.96,4865436,3651328,75.05,1164094,23.93,50014,1.03,4,4.491,4.129,nonuniform,0.771,28789,0.00134,5860,0.00133,1135,0.00133
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,126,57,221119,193403,87.47,27716,12.53,195755,88.53,25364,11.47,4.1,4.0,-0.00016,0.0001,27716,3.8471e-05,3,9,1,1,26-connected,8,1.0,0.00139,36735,0.00138,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195755,15.857,15.059,4.07,4.0,19.692,195755,18278,9.34,4874016,3630136,74.48,1194298,24.5,49582,1.02,4,4.491,4.063,nonuniform,0.795,29547,0.00138,5884,0.00138,1304,0.00138
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,127,58,221119,193406,87.47,27713,12.53,195782,88.54,25337,11.46,4.1,4.0,-0.00016,0.0001,27713,3.759e-05,3,9,1,1,26-connected,8,1.0,0.00138,36171,0.00137,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195782,15.83,15.059,4.093,4.0,19.692,195782,18075,9.23,4873200,3625534,74.4,1198786,24.6,48880,1.0,4,4.491,4.063,nonuniform,0.786,29285,0.00137,5728,0.00137,1158,0.00137
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,128,59,221119,192836,87.21,28283,12.79,195255,88.3,25864,11.7,4.1,4.0,-0.00016,0.0001,28283,3.6818e-05,3,9,1,1,26-connected,8,1.0,0.00135,38936,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195255,15.698,15.059,4.053,4.0,19.692,195255,18884,9.67,4858734,3571168,73.5,1235660,25.43,51906,1.07,4,4.491,4.063,nonuniform,0.774,31201,0.00135,6362,0.00135,1373,0.00135
R01,ABINITIO3D_OUTPUT_RESTART1,8,4.5,129,60,221119,193318,87.43,27801,12.57,195539,88.43,25580,11.57,4.1,4.0,-0.00016,0.00011,27801,3.9123e-05,3,9,1,1,26-connected,8,1.0,0.0014,37912,0.00139,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195539,15.691,15.059,4.07,4.0,19.692,195539,18024,9.22,4867940,3586878,73.68,1232958,25.33,48104,0.99,4,4.491,4.063,nonuniform,0.805,30721,0.00139,5928,0.00139,1263,0.00139
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,92,1,181955,155071,85.22,26884,14.78,158679,87.21,23276,12.79,4.6,4.3,-4e-05,5e-05,26884,3.0609e-05,3,9,1,1,26-connected,8,1.0,0.00161,40731,0.0016,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,158679,12.687,12.19,4.048,4.267,19.692,158679,14902,9.39,3913280,2798528,71.51,1085028,27.73,29724,0.76,3,7.314,4.571,nonuniform,0.524,31498,0.0016,7131,0.0016,2102,0.0016
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,93,2,181955,156970,86.27,24985,13.73,160143,88.01,21812,11.99,4.6,4.3,-5e-05,5e-05,24985,2.9923e-05,3,9,1,1,26-connected,8,1.0,0.00162,38124,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160143,13.497,12.19,4.249,4.267,19.692,160143,16614,10.37,3954690,2831350,71.59,1087024,27.49,36316,0.92,3,7.314,4.571,nonuniform,0.549,29993,0.00161,6276,0.00161,1855,0.00161
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,94,3,181955,157868,86.76,24087,13.24,160837,88.39,21118,11.61,4.6,4.3,-6e-05,5e-05,24087,2.9551e-05,3,9,1,1,26-connected,8,1.0,0.00161,35933,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160837,14.238,15.059,4.338,4.267,19.692,160837,16943,10.53,3971222,2858692,71.99,1074612,27.06,37918,0.95,4,7.314,4.571,nonuniform,0.555,28417,0.00161,5821,0.00161,1695,0.00161
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,95,4,181955,157411,86.51,24544,13.49,160558,88.24,21397,11.76,4.6,4.3,-6e-05,6e-05,24544,2.909e-05,3,9,1,1,26-connected,8,1.0,0.00162,33440,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160558,14.801,15.059,4.318,4.267,19.692,160558,16036,9.99,3964656,2892592,72.96,1034380,26.09,37684,0.95,4,7.314,4.571,nonuniform,0.534,26443,0.00161,5424,0.00161,1573,0.00161
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,96,5,181955,158340,87.02,23615,12.98,160955,88.46,21000,11.54,4.6,4.3,-7e-05,6e-05,23615,2.9606e-05,3,9,1,1,26-connected,8,1.0,0.00162,28955,0.00161,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.60,160955,15.054,15.059,4.261,4.267,19.692,160955,14225,8.84,3976784,2935392,73.81,1006632,25.31,34760,0.87,4,7.314,4.571,nonuniform,0.525,23023,0.00162,4697,0.00162,1235,0.00161
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,97,6,181955,157772,86.71,24183,13.29,160474,88.19,21481,11.81,4.5,4.3,-7e-05,6e-05,24183,3.0912e-05,3,9,1,1,26-connected,8,1.0,0.00163,27458,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160474,15.341,15.059,4.205,4.267,19.692,160474,13799,8.6,3965686,2953594,74.48,978072,24.66,34020,0.86,3,7.314,4.491,nonuniform,0.538,21620,0.00162,4556,0.00162,1282,0.00162
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,98,7,181955,158292,87.0,23663,13.0,160741,88.34,21214,11.66,4.5,4.3,-7e-05,6e-05,23663,3.0757e-05,3,9,1,1,26-connected,8,1.0,0.00163,25402,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.70,160741,15.499,15.059,4.169,4.267,19.692,160741,12872,8.01,3971788,2985260,75.16,955648,24.06,30880,0.78,3,7.314,4.491,nonuniform,0.499,20184,0.00162,4136,0.00162,1082,0.00162
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,99,8,181955,158348,87.03,23607,12.97,161063,88.52,20892,11.48,4.3,4.3,-7e-05,7e-05,23607,3.0886e-05,3,9,1,1,26-connected,8,1.0,0.00163,25375,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161063,15.629,15.059,4.196,4.267,19.692,161063,13054,8.1,3980422,3033104,76.2,913654,22.95,33664,0.85,4,7.314,4.339,nonuniform,0.499,19767,0.00162,4277,0.00162,1331,0.00162
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,100,9,181955,158377,87.04,23578,12.96,160964,88.46,20991,11.54,4.3,4.3,-7e-05,7e-05,23578,3.1586e-05,3,9,1,1,26-connected,8,1.0,0.00163,26322,0.00162,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160964,15.663,15.059,4.163,4.267,19.692,160964,12923,8.03,3978248,3031526,76.2,914142,22.98,32580,0.82,4,7.314,4.339,nonuniform,0.501,20254,0.00162,4694,0.00162,1374,0.00162
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,101,10,181955,158008,86.84,23947,13.16,160643,88.29,21312,11.71,4.3,4.3,-7e-05,7e-05,23947,3.2342e-05,3,9,1,1,26-connected,8,1.0,0.00164,25507,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160643,15.717,15.059,4.135,4.267,19.692,160643,12921,8.04,3971368,3021500,76.08,915496,23.05,34372,0.87,4,7.314,4.339,nonuniform,0.52,20038,0.00164,4340,0.00164,1129,0.00163
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,102,11,181955,158521,87.12,23434,12.88,161214,88.6,20741,11.4,4.3,4.3,-7e-05,7e-05,23434,3.0591e-05,3,9,1,1,26-connected,8,1.0,0.00164,25829,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161214,15.65,15.059,4.133,4.267,19.692,161214,12736,7.9,3984266,3029056,76.03,921382,23.13,33828,0.85,4,7.314,4.339,nonuniform,0.517,19791,0.00163,4569,0.00163,1469,0.00163
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,103,12,181955,158603,87.17,23352,12.83,161235,88.61,20720,11.39,4.3,4.3,-7e-05,7e-05,23352,3.2085e-05,3,9,1,1,26-connected,8,1.0,0.00164,24389,0.00164,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161235,15.813,15.059,4.131,4.267,19.692,161235,12728,7.89,3985278,3046120,76.43,905282,22.72,33876,0.85,4,7.314,4.339,nonuniform,0.506,18721,0.00164,4279,0.00164,1389,0.00164
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,104,13,181955,158741,87.24,23214,12.76,161281,88.64,20674,11.36,4.3,4.3,-7e-05,7e-05,23214,3.2455e-05,3,9,1,1,26-connected,8,1.0,0.00164,25135,0.00163,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161281,15.843,15.059,4.09,4.267,19.692,161281,12458,7.72,3988852,3052642,76.53,902148,22.62,34062,0.85,4,7.314,4.339,nonuniform,0.513,19246,0.00163,4452,0.00163,1437,0.00163
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,105,14,181955,159216,87.5,22739,12.5,161757,88.9,20198,11.1,4.3,4.3,-8e-05,7e-05,22739,3.0725e-05,3,9,1,1,26-connected,8,1.0,0.00165,24537,0.00164,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161757,15.787,15.059,4.094,4.267,19.692,161757,13089,8.09,3999488,3052624,76.33,911794,22.8,35070,0.88,4,7.314,4.339,nonuniform,0.514,18852,0.00164,4483,0.00164,1202,0.00164
R02,ABINITIO3D_OUTPUT_RESTART2,6,7.3,106,15,181955,158684,87.21,23271,12.79,161209,88.6,20746,11.4,4.3,4.3,-7e-05,7e-05,23271,3.1414e-05,3,9,1,1,26-connected,8,1.0,0.00164,24859,0.00164,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161209,15.913,15.059,4.096,4.267,19.692,161209,13989,8.68,3984098,3066960,76.98,878034,22.04,39104,0.98,4,7.314,4.339,nonuniform,0.52,19221,0.00164,4428,0.00164,1210,0.00164
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,107,16,181955,158387,87.05,23568,12.95,160329,88.11,21626,11.89,4.3,4.3,-7e-05,7e-05,23568,3.0213e-05,3,9,1,1,26-connected,8,1.0,0.00135,22979,0.00135,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160329,15.885,15.059,3.951,4.267,19.692,160329,13229,8.25,3973340,3028354,76.22,909146,22.88,35840,0.9,3,6.737,4.339,nonuniform,0.2,18308,0.00135,3708,0.00135,963,0.00135
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,108,17,181955,158595,87.16,23360,12.84,160550,88.24,21405,11.76,4.3,4.3,-7e-05,7e-05,23360,2.9028e-05,3,9,1,1,26-connected,8,1.0,0.00127,22990,0.00126,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160550,15.736,15.059,3.95,4.267,19.692,160550,12674,7.89,3978366,3023446,76.0,921208,23.16,33712,0.85,4,6.737,4.339,nonuniform,0.317,18315,0.00126,3757,0.00126,918,0.00126
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,109,18,181955,158096,86.89,23859,13.11,160020,87.94,21935,12.06,4.3,4.3,-7e-05,6e-05,23859,2.7643e-05,3,9,1,1,26-connected,8,1.0,0.00121,21566,0.00121,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160020,15.882,15.059,3.958,4.267,19.692,160020,13590,8.49,3966298,3027374,76.33,900704,22.71,38220,0.96,4,6.737,4.339,nonuniform,0.354,17419,0.00121,3337,0.00121,810,0.00121
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,110,19,181955,159291,87.54,22664,12.46,160950,88.46,21005,11.54,4.3,4.3,-7e-05,6e-05,22664,2.8181e-05,3,9,1,1,26-connected,8,1.0,0.00118,21709,0.00118,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160950,15.794,15.059,3.998,4.267,19.692,160950,13216,8.21,3991276,3049096,76.39,906870,22.72,35310,0.88,4,6.737,4.339,nonuniform,0.386,17429,0.00118,3447,0.00118,833,0.00118
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,111,20,181955,158599,87.16,23356,12.84,160501,88.21,21454,11.79,4.3,4.3,-8e-05,6e-05,23356,2.8048e-05,3,9,1,1,26-connected,8,1.0,0.00116,21226,0.00116,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160501,15.851,15.059,4.007,4.267,19.692,160501,12999,8.1,3978616,3050314,76.67,891422,22.41,36880,0.93,4,6.737,4.339,nonuniform,0.42,17031,0.00116,3397,0.00116,798,0.00116
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,112,21,181955,159407,87.61,22548,12.39,161283,88.64,20672,11.36,4.3,4.3,-8e-05,6e-05,22548,2.7441e-05,3,9,1,1,26-connected,8,1.0,0.00115,20626,0.00114,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161283,15.872,15.059,4.052,4.267,19.692,161283,13159,8.16,3999086,3087814,77.21,874342,21.86,36930,0.92,4,6.737,4.339,nonuniform,0.443,16417,0.00114,3349,0.00114,860,0.00114
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,113,22,181955,159411,87.61,22544,12.39,161304,88.65,20651,11.35,4.3,4.3,-8e-05,6e-05,22544,2.8183e-05,3,9,1,1,26-connected,8,1.0,0.00114,22381,0.00114,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161304,15.708,15.059,3.997,4.267,19.692,161304,13345,8.27,4001236,3033894,75.82,930042,23.24,37300,0.93,4,6.737,4.339,nonuniform,0.461,17805,0.00114,3675,0.00114,901,0.00114
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,114,23,181955,158453,87.08,23502,12.92,160604,88.27,21351,11.73,4.3,4.3,-8e-05,6e-05,23502,2.8713e-05,3,9,1,1,26-connected,8,1.0,0.00114,21626,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160604,15.825,15.059,3.997,4.267,19.692,160604,13765,8.57,3983008,3048660,76.54,895800,22.49,38548,0.97,4,6.737,4.339,nonuniform,0.47,16953,0.00113,3693,0.00113,980,0.00113
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,115,24,181955,158969,87.37,22986,12.63,160861,88.41,21094,11.59,4.3,4.3,-8e-05,6e-05,22986,2.8107e-05,3,9,1,1,26-connected,8,1.0,0.00113,20707,0.00113,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,160861,15.751,15.059,4.0,4.267,19.692,160861,13903,8.64,3990020,3036744,76.11,913866,22.9,39410,0.99,4,6.737,4.339,nonuniform,0.487,16580,0.00113,3297,0.00113,830,0.00113
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,116,25,181955,158984,87.38,22971,12.62,161002,88.48,20953,11.52,4.3,4.3,-8e-05,6e-05,22971,2.8419e-05,3,9,1,1,26-connected,8,1.0,0.00113,22557,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161002,15.777,15.059,4.035,4.267,19.692,161002,14620,9.08,3991558,3040040,76.16,907880,22.75,43638,1.09,4,6.737,4.339,nonuniform,0.5,18043,0.00112,3585,0.00112,929,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,117,26,181955,159119,87.45,22836,12.55,161226,88.61,20729,11.39,4.3,4.3,-8e-05,6e-05,22836,2.8448e-05,3,9,1,1,26-connected,8,1.0,0.00113,22220,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,161226,15.736,15.059,4.001,4.267,19.692,161226,14527,9.01,3997468,3043250,76.13,912630,22.83,41588,1.04,4,6.737,4.267,nonuniform,0.511,17706,0.00112,3584,0.00112,930,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,118,27,181955,159170,87.48,22785,12.52,161079,88.53,20876,11.47,4.3,4.3,-9e-05,7e-05,22785,3.0002e-05,3,9,1,1,26-connected,8,1.0,0.00112,21907,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,161079,15.813,15.059,4.002,4.267,19.692,161079,13963,8.67,3995904,3065048,76.7,889750,22.27,41106,1.03,4,6.737,4.267,nonuniform,0.506,17313,0.00112,3646,0.00112,948,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,119,28,181955,158541,87.13,23414,12.87,160693,88.31,21262,11.69,4.3,4.3,-9e-05,6e-05,23414,2.8807e-05,3,9,1,1,26-connected,8,1.0,0.00112,21654,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 8.00,160693,15.872,15.059,4.036,4.267,19.692,160693,14522,9.04,3985610,3053096,76.6,890682,22.35,41832,1.05,4,6.737,4.267,nonuniform,0.524,17344,0.00112,3474,0.00112,836,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,120,29,181955,159596,87.71,22359,12.29,161626,88.83,20329,11.17,4.3,4.3,-9e-05,6e-05,22359,2.8192e-05,3,9,1,1,26-connected,8,1.0,0.00112,22207,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161626,15.698,15.059,4.069,4.267,19.692,161626,14245,8.81,4008038,3068850,76.57,898640,22.42,40548,1.01,4,6.737,4.339,nonuniform,0.526,17540,0.00112,3622,0.00112,1045,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,7,6.7,121,30,181955,159053,87.41,22902,12.59,161077,88.53,20878,11.47,4.3,4.3,-9e-05,7e-05,22902,2.9818e-05,3,9,1,1,26-connected,8,1.0,0.00113,20715,0.00112,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.90,161077,15.711,15.059,4.035,4.267,19.692,161077,13978,8.68,3995250,3062268,76.65,893184,22.36,39798,1.0,4,6.737,4.339,nonuniform,0.559,16666,0.00112,3226,0.00112,823,0.00112
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,122,31,221119,195699,88.5,25420,11.5,197628,89.38,23491,10.62,4.3,4.0,-8e-05,5e-05,25420,2.6649e-05,3,9,1,1,26-connected,8,1.0,0.00123,26649,0.00123,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.67,197628,15.703,15.059,4.198,4.0,19.692,197628,17153,8.68,4905158,3754916,76.55,1099148,22.41,51094,1.04,4,4.491,4.339,nonuniform,0.497,21620,0.00123,4079,0.00123,950,0.00123
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,123,32,221119,195420,88.38,25699,11.62,197658,89.39,23461,10.61,4.3,4.0,-9e-05,6e-05,25699,2.9581e-05,3,9,1,1,26-connected,8,1.0,0.00124,26845,0.00123,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,197658,15.643,15.059,4.178,4.0,19.692,197658,16305,8.25,4907986,3782222,77.06,1079846,22.0,45918,0.94,4,4.491,4.267,nonuniform,0.501,21472,0.00123,4352,0.00123,1021,0.00123
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,124,33,221119,194584,88.0,26535,12.0,196980,89.08,24139,10.92,4.3,4.0,-0.0001,7e-05,26535,3.0782e-05,3,9,1,1,26-connected,8,1.0,0.00125,28771,0.00124,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196980,15.658,15.059,4.184,4.0,19.692,196980,16646,8.45,4891142,3735722,76.38,1108978,22.67,46442,0.95,4,4.491,4.267,nonuniform,0.521,23002,0.00124,4748,0.00124,1021,0.00124
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,125,34,221119,193801,87.65,27318,12.35,196241,88.75,24878,11.25,4.3,4.0,-0.0001,7e-05,27318,3.2285e-05,3,9,1,1,26-connected,8,1.0,0.00127,29206,0.00126,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196241,15.669,15.059,4.106,4.0,19.692,196241,16756,8.54,4873828,3708658,76.09,1117626,22.93,47544,0.98,4,4.491,4.267,nonuniform,0.538,23497,0.00126,4621,0.00126,1088,0.00126
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,126,35,221119,193393,87.46,27726,12.54,196008,88.64,25111,11.36,4.3,4.0,-0.00011,8e-05,27726,3.3673e-05,3,9,1,1,26-connected,8,1.0,0.00128,31935,0.00127,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.74,196008,15.626,15.059,4.093,4.0,19.692,196008,17251,8.8,4869868,3666756,75.29,1155464,23.73,47648,0.98,4,4.491,4.267,nonuniform,0.542,25913,0.00127,5017,0.00127,1005,0.00127
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,127,36,221119,193495,87.51,27624,12.49,196079,88.68,25040,11.32,4.2,4.0,-0.00012,8e-05,27624,3.4355e-05,3,9,1,1,26-connected,8,1.0,0.0013,31883,0.00129,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,196079,15.61,15.059,4.099,4.0,19.692,196079,16833,8.58,4872908,3671124,75.34,1155026,23.7,46758,0.96,4,4.491,4.197,nonuniform,0.529,25838,0.00129,5024,0.00129,1021,0.00129
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,128,37,221119,193662,87.58,27457,12.42,196121,88.69,24998,11.31,4.2,4.0,-0.00012,9e-05,27457,3.4679e-05,3,9,1,1,26-connected,8,1.0,0.00131,33442,0.0013,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,196121,15.599,15.059,4.13,4.0,19.692,196121,17064,8.7,4873620,3660662,75.11,1167778,23.96,45180,0.93,4,4.491,4.197,nonuniform,0.523,26796,0.0013,5462,0.0013,1184,0.0013
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,129,38,221119,193276,87.41,27843,12.59,195714,88.51,25405,11.49,4.2,4.0,-0.00013,9e-05,27843,3.5793e-05,3,9,1,1,26-connected,8,1.0,0.00133,33425,0.00132,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.81,195714,15.652,15.059,4.1,4.0,19.692,195714,16470,8.42,4864694,3670884,75.46,1149226,23.62,44584,0.92,4,4.491,4.197,nonuniform,0.532,26982,0.00132,5351,0.00132,1092,0.00132
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,130,39,221119,193056,87.31,28063,12.69,195604,88.46,25515,11.54,4.1,4.0,-0.00013,9e-05,28063,3.6172e-05,3,9,1,1,26-connected,8,1.0,0.00134,33457,0.00134,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195604,15.626,15.059,4.113,4.0,19.692,195604,16790,8.58,4862330,3657228,75.22,1160354,23.86,44748,0.92,4,4.491,4.063,nonuniform,0.534,27136,0.00134,5247,0.00134,1074,0.00134
R02,ABINITIO3D_OUTPUT_RESTART2,8,4.5,131,40,221119,192839,87.21,28280,12.79,195479,88.4,25640,11.6,4.1,4.0,-0.00014,9e-05,28280,3.5406e-05,3,9,1,1,26-connected,8,1.0,0.00135,33274,0.00134,1.00 2.00 3.00 4.00 5.00 6.00 7.00 8.00 7.94,195479,15.624,15.059,4.09,4.0,19.692,195479,17574,8.99,4856020,3639224,74.94,1168410,24.06,48386,1.0,4,4.491,4.063,nonuniform,0.521,26693,0.00134,5408,0.00134,1173,0.00134
